date,GOOG,AAPL,FB,BABA,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
1990-01-30,,0.113047,,,,0.337412,3.625,3.262727,1.548811,,2.017665,,,1.660751,,0.187073,,0.108027,1.544976,
1990-01-31,,0.113047,,,,0.340144,3.625,3.31128,1.591439,,2.0418,,,1.660751,,0.190537,,0.109223,1.575571,
1990-02-01,,0.1118,,,,0.337412,3.625,3.272438,1.567757,,2.075588,,,1.660751,,0.197466,,0.11002,1.590868,
1990-02-02,,0.113878,,,,0.337412,3.5,3.262727,1.624595,,2.099723,,,1.691669,,0.197466,,0.110618,1.598516,
1990-02-05,,0.116372,,,,0.337412,3.5625,3.243307,1.591439,,2.128685,,,1.696086,,0.204394,,0.139342,1.590868,
1990-02-06,,0.115541,,,,0.338778,3.5,3.233596,1.572494,,2.070761,,,1.757457,,0.204394,,0.137581,1.58322,
1990-02-07,,0.110554,,,,0.342193,3.6875,3.32099,1.600912,,2.085241,,,1.785354,,0.20093,,0.136323,1.590868,
1990-02-08,,0.109722,,,,0.344242,3.6875,3.301569,1.581967,,2.00801,,,1.790003,,0.214787,,0.13733,1.590868,
1990-02-09,,0.113878,,,,0.345608,3.625,3.388964,1.596175,,2.046625,,,1.794653,,0.214787,,0.134814,1.58322,
1990-02-12,,0.113047,,,,0.340144,3.5,3.330701,1.596175,,2.027319,,,1.752808,,0.211323,,0.135569,1.590868,
1990-02-13,,0.11471,,,,0.339461,3.5625,3.340413,1.591439,,2.046625,,,1.757457,,0.204394,,0.136072,1.575571,
1990-02-14,,0.113878,,,,0.340144,3.5625,3.340413,1.615122,,2.05628,,,1.748158,,0.211323,,0.136827,1.613812,
1990-02-15,,0.113878,,,,0.342193,3.5625,3.379253,1.657749,,2.104549,,,1.803951,,0.207859,,0.137078,1.652055,
1990-02-16,,0.123304,,,,0.338778,3.625,3.330701,1.695641,,2.094896,,,1.785354,,0.204394,,0.133557,1.659703,
1990-02-20,,0.122391,,,,0.332631,3.5625,3.243307,1.671959,,2.046625,,,1.762107,,0.207859,,0.13079,1.613812,
1990-02-21,,0.124218,,,,0.330582,3.75,3.233596,1.662487,,2.032145,,,1.771406,,0.207859,,0.128275,1.606165,
1990-02-22,,0.120564,,,,0.331948,3.875,3.185043,1.681432,,2.032145,,,1.752808,,0.207859,,0.11922,1.58322,
1990-02-23,,0.121478,,,,0.330582,3.875,3.155911,1.667222,,2.046625,,,1.752808,,0.207859,,0.113184,1.560275,
1990-02-26,,0.124218,,,,0.33468,4.0625,3.253019,1.722014,,2.070761,,,1.794653,,0.207859,,0.112681,1.590868,
1990-02-27,,0.122391,,,,0.338778,4.3125,3.359831,1.756257,,2.114204,,,1.799302,,0.214787,,0.118969,1.560275,
1990-02-28,,0.124218,,,,0.371114,4.125,3.418094,1.741581,,2.114204,,,1.748158,,0.214787,,0.118717,1.567922,
1990-03-01,,0.125131,,,,0.370363,4.375,3.466648,1.746474,,2.162473,,,1.729561,,0.221716,,0.120478,1.560275,
1990-03-02,,0.123304,,,,0.37487,4.5,3.50549,1.800287,,2.210742,,,1.73886,,0.235573,,0.124251,1.590868,
1990-03-05,,0.126044,,,,0.371114,4.625,3.48607,1.795395,,2.201089,,,1.720263,,0.239037,,0.119472,1.613812,
1990-03-06,,0.128785,,,,0.37487,4.5625,3.55404,1.780717,,2.225222,,,1.752808,,0.242502,,0.122742,1.62911,
1990-03-07,,0.129241,,,,0.376373,4.5,3.515199,1.775826,,2.201089,,,1.729561,,0.259823,,0.122238,1.636757,
1990-03-08,,0.134265,,,,0.378626,4.5,3.583174,1.707337,,2.23005,,,1.73886,,0.277145,,0.123496,1.682648,
1990-03-09,,0.134721,,,,0.376373,4.5,3.583174,1.624172,,2.201089,,,1.724913,,0.263288,,0.121232,1.734941,
1990-03-12,,0.133808,,,,0.37487,4.4375,3.612306,1.619279,,2.196261,,,1.729561,,0.259823,,0.12249,1.776249,
1990-03-13,,0.134721,,,,0.372616,4.4375,3.563751,1.589927,,2.176954,,,1.697016,,0.266752,,0.11922,1.776249,
1990-03-14,,0.135178,,,,0.378626,4.5625,3.592883,1.575251,,2.143166,,,1.729561,,0.277145,,0.118214,1.759726,
1990-03-15,,0.134265,,,,0.380129,4.5,3.612306,1.585035,,2.147992,,,1.743509,,0.270216,,0.119472,1.726679,
1990-03-16,,0.147052,,,,0.384636,4.625,3.670567,1.585035,,2.157645,,,1.766756,,0.270216,,0.117711,1.693632,
1990-03-19,,0.154816,,,,0.389895,4.8125,3.714847,1.575251,,2.162473,,,1.766756,,0.273681,,0.120981,1.710157,
1990-03-20,,0.151162,,,,0.38689,4.5,3.685367,1.560575,,2.138338,,,1.73886,,0.277145,,0.121735,1.660587,
1990-03-21,,0.152075,,,,0.385387,4.75,3.69519,1.555683,,2.123857,,,1.720263,,0.280609,,0.119723,1.62754,
1990-03-22,,0.148879,,,,0.38088,4.8125,3.606742,1.506763,,2.109376,,,1.710964,,0.277145,,0.11746,1.594493,
1990-03-23,,0.154359,,,,0.383134,4.9375,3.655883,1.516546,,2.123857,,,1.715613,,0.301395,,0.118466,1.660587,
1990-03-26,,0.154359,,,,0.384636,4.8125,3.675536,1.55079,,2.109376,,,1.701666,,0.297931,,0.118717,1.611016,
1990-03-27,,0.153446,,,,0.389895,4.875,3.714847,1.555683,,2.152819,,,1.734211,,0.297931,,0.120981,1.602755,
1990-03-28,,0.150705,,,,0.389895,4.75,3.734502,1.545898,,2.176954,,,1.720263,,0.291002,,0.123244,1.594493,
1990-03-29,,0.150249,,,,0.387641,4.6875,3.724675,1.531222,,2.191434,,,1.715613,,0.287538,,0.124251,1.569708,
1990-03-30,,0.147052,,,,0.386139,4.5625,3.714847,1.516546,,2.181781,,,1.720263,,0.287538,,0.121987,1.544925,
1990-04-02,,0.147052,,,,0.384636,4.6875,3.705019,1.496977,,2.191434,,,1.720263,,0.273681,,0.118717,1.52014,
1990-04-03,,0.152532,,,,0.390646,4.625,3.744329,1.506763,,2.234878,,,1.752808,,0.277145,,0.11746,1.569708,
1990-04-04,,0.150705,,,,0.386139,4.5625,3.763985,1.477409,,2.280901,,,1.729561,,0.273681,,0.114693,1.569708,
1990-04-05,,0.147052,,,,0.38689,4.5,3.803296,1.413812,,2.306245,,,1.720263,,0.273681,,0.113687,1.52014,
1990-04-06,,0.145682,,,,0.38689,4.4375,3.803296,1.384459,,2.316381,,,1.715613,,0.273681,,0.115699,1.511877,
1990-04-09,,0.150249,,,,0.387641,4.25,3.832779,1.413812,,2.336655,,,1.710964,,0.277145,,0.117208,1.536662,
1990-04-10,,0.150705,,,,0.38689,4.375,3.852433,1.472516,,2.356931,,,1.710964,,0.273681,,0.116202,1.536662,
1990-04-11,,0.155272,,,,0.389895,4.4375,3.931056,1.477409,,2.356931,,,1.697016,,0.273681,,0.116705,1.544925,
1990-04-12,,0.158012,,,,0.396656,4.4375,4.03916,1.472516,,2.382273,,,1.701666,,0.266752,,0.118466,1.619278,
1990-04-16,,0.159839,,,,0.401164,4.3125,4.019504,1.448057,,2.387342,,,1.697016,,0.266752,,0.118969,1.594493,
1990-04-17,,0.158012,,,,0.401915,4.4375,3.970362,1.462733,,2.356931,,,1.701666,,0.266752,,0.118214,1.602755,
1990-04-18,,0.158012,,,,0.399661,4.375,3.881919,1.462733,,2.306245,,,1.692368,,0.263288,,0.118466,1.594493,
1990-04-19,,0.147052,,,,0.395154,4.3125,3.87209,1.457841,,2.270764,,,1.710964,,0.266752,,0.118969,1.57797,
1990-04-20,,0.147052,,,,0.393651,4.3125,3.862264,1.452948,,2.230214,,,1.724913,,0.263288,,0.117208,1.536662,
1990-04-23,,0.145225,,,,0.387641,4.1875,3.822951,1.448057,,2.204871,,,1.701666,,0.263288,,0.11419,1.569708,
1990-04-24,,0.141572,,,,0.38689,4.1875,3.793467,1.448057,,2.189664,,,1.683068,,0.252895,,0.114944,1.586232,
1990-04-25,,0.141572,,,,0.38689,4.1875,3.881919,1.428488,,2.215008,,,1.683068,,0.242502,,0.115196,1.586232,
1990-04-26,,0.142028,,,,0.388393,4.3125,3.862264,1.443165,,2.194734,,,1.697016,,0.235573,,0.117711,1.569708,
1990-04-27,,0.142942,,,,0.383885,4.3125,3.793467,1.457841,,2.179527,,,1.67377,,0.228645,,0.116202,1.561447,
1990-04-30,,0.143855,,,,0.384636,4.375,3.901573,1.487194,,2.215008,,,1.683068,,0.22518,,0.11419,1.544925,
1990-05-01,,0.144769,,,,0.38689,4.375,3.950711,1.521437,,2.199801,,,1.678419,,0.228645,,0.11419,1.569708,
1990-05-02,,0.145225,,,,0.389144,4.3125,4.029331,1.536115,,2.199801,,,1.706315,,0.24943,,0.115447,1.553185,
1990-05-03,,0.146139,,,,0.389144,4.3125,3.911398,1.565467,,2.194734,,,1.724913,,0.263288,,0.116453,1.569708,
1990-05-04,,0.146139,,,,0.3929,4.1875,3.980193,1.545898,,2.194734,,,1.729561,,0.263288,,0.114693,1.644063,
1990-05-07,,0.151619,,,,0.395154,4.3125,4.029331,1.555683,,2.194734,,,1.729561,,0.259823,,0.115196,1.677109,
1990-05-08,,0.152532,,,,0.39891,4.5,4.03916,1.52633,,2.24035,,,1.794274,,0.263288,,0.115196,1.668847,
1990-05-09,,0.152989,,,,0.401164,4.5,4.03916,1.516546,,2.275831,,,1.804078,,0.291002,,0.11419,1.635802,
1990-05-10,,0.151162,,,,0.404169,4.5625,4.088296,1.511654,,2.255556,,,1.828589,,0.287538,,0.115196,1.652325,
1990-05-11,,0.155729,,,,0.409427,4.75,4.20623,1.541006,,2.306245,,,1.877613,,0.287538,,0.121987,1.701895,
1990-05-14,,0.152532,,,,0.411681,4.9375,4.284848,1.545898,,2.341724,,,1.882516,,0.280609,,0.159658,1.726679,
1990-05-15,,0.152532,,,,0.410179,5.0625,4.20623,1.55079,,2.331588,,,1.862906,,0.287538,,0.158339,1.776249,
1990-05-16,,0.152075,,,,0.409427,5.0,4.166919,1.541006,,2.316381,,,1.877613,,0.284073,,0.158339,1.751464,
1990-05-17,,0.151619,,,,0.408676,5.25,4.255368,1.545898,,2.306245,,,1.877613,,0.280609,,0.158669,1.751464,
1990-05-18,,0.145225,,,,0.409427,5.1875,4.275023,1.536115,,2.306245,,,1.872711,,0.284073,,0.158669,1.767987,
1990-05-21,,0.156433,,,,0.41093,5.375,4.422438,1.541006,,2.341724,,,1.877613,,0.277145,,0.162627,1.776249,
1990-05-22,,0.163858,,,,0.411681,5.375,4.412608,1.511654,,2.306245,,,1.877613,,0.277145,,0.165596,1.784511,
1990-05-23,,0.166334,,,,0.41093,5.5625,4.422438,1.516546,,2.316381,,,1.858004,,0.287538,,0.166915,1.784511,
1990-05-24,,0.166334,,,,0.41694,5.4375,4.402783,1.482301,,2.296106,,,1.8482,,0.301395,,0.166586,1.784511,
1990-05-25,,0.158413,,,,0.41093,5.375,4.333986,1.503636,,2.291038,,,1.823687,,0.297931,,0.164936,1.792772,
1990-05-29,,0.162373,,,,0.419194,5.5,4.520713,1.513796,,2.326519,,,1.867808,,0.294466,,0.166586,1.809296,
1990-05-30,,0.163858,,,,0.41694,5.375,4.461748,1.534116,,2.356931,,,1.872711,,0.287538,,0.167905,1.809296,
1990-05-31,,0.163363,,,,0.450496,5.25,4.432263,1.574754,,2.367067,,,1.882516,,0.294466,,0.173843,1.809296,
1990-06-01,,0.161383,,,,0.454585,5.25,4.589506,1.620474,,2.367067,,,1.872711,,0.291002,,0.171534,1.850604,
1990-06-04,,0.161383,,,,0.460308,5.375,4.766406,1.70683,,2.361998,,,1.892321,,0.287538,,0.169884,1.875389,
1990-06-05,,0.156433,,,,0.457037,5.0625,4.74675,1.767789,,2.341724,,,1.892321,,0.284073,,0.170214,1.900173,
1990-06-06,,0.156433,,,,0.453767,5.125,4.756575,1.757629,,2.336655,,,1.877613,,0.287538,,0.169884,1.891912,
1990-06-07,,0.154453,,,,0.452949,4.875,4.78606,1.666192,,2.301176,,,1.867808,,0.287538,,0.169225,1.883649,
1990-06-08,,0.151482,,,,0.448044,4.8125,4.677955,1.681431,,2.291038,,,1.843296,,0.308324,,0.168895,1.875389,
1990-06-11,,0.154453,,,,0.450496,4.875,4.792109,1.681431,,2.331588,,,1.877613,,0.322181,,0.170214,1.967343,
1990-06-12,,0.160393,,,,0.45949,4.9375,4.940932,1.686512,,2.331588,,,1.916832,,0.315252,,0.172523,1.95844,
1990-06-13,,0.157423,,,,0.45949,4.9375,4.980618,1.640793,,2.311312,,,1.887418,,0.32911,,0.172523,1.922832,
1990-06-14,,0.157423,,,,0.455402,4.6875,4.990539,1.534116,,2.250489,,,1.887418,,0.322181,,0.173183,1.887224,
1990-06-15,,0.156433,,,,0.458672,4.6875,4.980618,1.595074,,2.220076,,,1.877613,,0.32911,,0.173183,1.869421,
1990-06-18,,0.155443,,,,0.452132,4.625,4.911169,1.559515,,2.215008,,,1.862906,,0.311788,,0.170544,1.851617,
1990-06-19,,0.156928,,,,0.457037,4.625,4.911169,1.554435,,2.235283,,,1.858004,,0.315252,,0.171204,1.878323,
1990-06-20,,0.158413,,,,0.458672,4.5625,4.901246,1.529035,,2.235283,,,1.877613,,0.318717,,0.170874,1.82491,
1990-06-21,,0.165839,,,,0.458672,4.625,4.940932,1.559515,,2.220076,,,1.907028,,0.308324,,0.170214,1.833813,
1990-06-22,,0.164354,,,,0.453767,4.5,4.861561,1.534116,,2.179527,,,1.877613,,0.315252,,0.169554,1.789303,
1990-06-25,,0.163363,,,,0.453767,4.5,4.772266,1.534116,,2.149115,,,1.853101,,0.311788,,0.167575,1.744792,
1990-06-26,,0.160888,,,,0.451314,4.5,4.722659,1.483317,,2.144046,,,1.843296,,0.308324,,0.164606,1.762597,
1990-06-27,,0.164354,,,,0.452132,4.5625,4.821873,1.503636,,2.189664,,,1.882516,,0.308324,,0.167245,1.81601,
1990-06-28,,0.170294,,,,0.452949,4.6875,4.891325,1.518876,,2.209939,,,1.892321,,0.315252,,0.169225,1.833813,
1990-06-29,,0.177225,,,,0.452949,4.75,4.950854,1.523956,,2.184596,,,1.877613,,0.32911,,0.169225,1.81601,
1990-07-02,,0.174254,,,,0.461125,4.875,4.960774,1.508717,,2.189664,,,1.872711,,0.336038,,0.170214,1.81601,
1990-07-03,,0.174254,,,,0.465214,4.75,4.980618,1.483317,,2.318293,,,1.858004,,0.342967,,0.171864,1.81601,
1990-07-05,,0.172274,,,,0.45949,4.75,4.911169,1.447758,,2.270217,,,1.833491,,0.332574,,0.171204,1.82491,
1990-07-06,,0.177225,,,,0.461943,4.8125,4.960774,1.503636,,2.291584,,,1.872711,,0.332574,,0.173843,1.81601,
1990-07-09,,0.18465,,,,0.466849,4.6875,5.198894,1.462998,,2.275559,,,1.858004,,0.322181,,0.177142,1.81601,
1990-07-10,,0.186135,,,,0.462761,4.5,5.298109,1.417279,,2.227483,,,1.833491,,0.336038,,0.178791,1.762597,
1990-07-11,,0.186135,,,,0.471754,4.6875,5.357638,1.407119,,2.2168,,,1.877613,,0.332574,,0.182749,1.771499,
1990-07-12,,0.18762,,,,0.47993,4.6875,5.476697,1.396959,,2.254191,,,1.93154,,0.325645,,0.184399,1.735891,
1990-07-13,,0.185145,,,,0.489741,4.8125,5.655283,1.412198,,2.280901,,,1.91193,,0.32911,,0.18143,1.753695,
1990-07-16,,0.18069,,,,0.488924,4.8125,5.754499,1.483317,,2.307609,,,1.91193,,0.325645,,0.179451,1.709185,
1990-07-17,,0.175244,,,,0.486471,4.6875,5.63544,1.539196,,2.286242,,,1.907028,,0.342967,,0.182749,1.735891,
1990-07-18,,0.17673,,,,0.486471,4.5625,5.357638,1.523956,,2.302267,,,1.902126,,0.32911,,0.188027,1.762597,
1990-07-19,,0.165344,,,,0.490559,4.5,5.31795,1.508717,,2.302267,,,1.960955,,0.332574,,0.190666,1.762597,
1990-07-20,,0.162373,,,,0.484018,3.625,5.31795,1.493476,,2.302267,,,1.907028,,0.332574,,0.192646,1.726989,
1990-07-23,,0.164354,,,,0.474207,3.5625,5.159205,1.473158,,2.280901,,,1.877613,,0.322181,,0.186708,1.691381,
1990-07-24,,0.166829,,,,0.47666,3.5625,5.159205,1.462998,,2.243509,,,1.960955,,0.332574,,0.189677,1.700282,
1990-07-25,,0.167324,,,,0.479113,3.625,5.278266,1.473158,,2.227483,,,1.946248,,0.332574,,0.193305,1.718086,
1990-07-26,,0.163858,,,,0.477477,3.625,5.179049,1.468078,,2.222142,,,1.916832,,0.332574,,0.195614,1.700282,
1990-07-27,,0.163858,,,,0.470936,3.5625,5.020304,1.468078,,2.227483,,,1.93154,,0.332574,,0.196274,1.673577,
1990-07-30,,0.167819,,,,0.474207,3.5625,5.040149,1.452838,,2.264875,,,1.990368,,0.325645,,0.194295,1.664675,
1990-07-31,,0.166334,,,,0.468484,3.5,4.980618,1.457918,,2.323635,,,2.034489,,0.322181,,0.199903,1.637969,
1990-08-01,,0.167819,,,,0.470936,3.4375,4.841717,1.417279,,2.339659,,,2.044295,,0.318717,,0.197923,1.566753,
1990-08-02,,0.172274,,,,0.461943,3.1875,4.742503,1.407119,,2.307609,,,2.088416,,0.304859,,0.195285,1.504438,
1990-08-03,,0.163363,,,,0.45622,3.0625,4.821873,1.37664,,2.286242,,,2.083515,,0.273681,,0.192316,1.46883,
1990-08-06,,0.156433,,,,0.431692,2.8125,4.544071,1.320762,,2.232825,,,2.127635,,0.24943,,0.225286,1.522242,
1990-08-07,,0.156433,,,,0.439868,2.6875,4.544071,1.381719,,2.179409,,,2.190213,,0.245966,,0.232687,1.602361,
1990-08-08,,0.158908,,,,0.443956,2.8125,4.802032,1.37664,,2.254191,,,2.123531,,0.256359,,0.236386,1.673577,
1990-08-09,,0.156433,,,,0.444773,2.8125,4.861561,1.3868,,2.227483,,,2.128661,,0.277145,,0.237209,1.691381,
1990-08-10,,0.153463,,,,0.43578,2.75,4.742503,1.37664,,2.179409,,,2.118402,,0.270216,,0.235153,1.682479,
1990-08-13,,0.157918,,,,0.441503,2.875,4.821873,1.396959,,2.206117,,,2.149178,,0.270216,,0.238853,1.709185,
1990-08-14,,0.157423,,,,0.438233,3.0,4.841717,1.3868,,2.200774,,,2.144049,,0.266752,,0.235975,1.718086,
1990-08-15,,0.155443,,,,0.433327,3.0,4.802032,1.402039,,2.254191,,,2.13379,,0.270216,,0.235564,1.673577,
1990-08-16,,0.152473,,,,0.424333,2.9375,4.623444,1.381719,,2.227483,,,2.123531,,0.259823,,0.23022,1.64687,
1990-08-17,,0.144552,,,,0.41861,2.875,4.444858,1.37664,,2.195433,,,2.13892,,0.242502,,0.227342,1.64687,
1990-08-20,,0.158955,,,,0.41861,2.875,4.48454,1.402039,,2.2168,,,2.164566,,0.242502,,0.227753,1.620165,
1990-08-21,,0.156793,,,,0.404711,2.75,4.345639,1.371561,,2.174066,,,2.128661,,0.242502,,0.223231,1.602361,
1990-08-22,,0.151927,,,,0.394083,2.8125,4.266269,1.295363,,2.109967,,,2.108144,,0.235573,,0.219531,1.593459,
1990-08-23,,0.149223,,,,0.382636,2.75,4.047992,1.264884,,2.045865,,,2.036334,,0.221716,,0.216242,1.531144,
1990-08-24,,0.153549,,,,0.401441,2.75,4.266269,1.280123,,2.029842,,,2.005557,,0.204394,,0.219531,1.522242,
1990-08-27,,0.163281,,,,0.41534,2.875,4.627845,1.336001,,2.099283,,,2.036334,,0.22518,,0.229809,1.540046,
1990-08-28,,0.164903,,,,0.411252,2.8125,4.607895,1.336001,,2.056549,,,2.05685,,0.228645,,0.23022,1.51334,
1990-08-29,,0.161118,,,,0.409617,2.625,4.627845,1.351241,,2.104625,,,2.046592,,0.228645,,0.232275,1.504438,
1990-08-30,,0.156793,,,,0.404711,2.625,4.428368,1.336001,,2.0886,,,2.005557,,0.22518,,0.233097,1.504438,
1990-08-31,,0.160037,,,,0.405529,2.6875,4.548053,1.384815,,2.093943,,,2.051722,,0.22518,,0.233509,1.540046,
1990-09-04,,0.160037,,,,0.400623,2.8125,4.587947,1.379509,,2.093943,,,2.05685,,0.221716,,0.235153,1.566753,
1990-09-05,,0.155711,,,,0.394083,2.9375,4.528107,1.395426,,2.056549,,,2.087626,,0.22518,,0.23392,1.602361,
1990-09-06,,0.15463,,,,0.392447,2.9375,4.388474,1.395426,,2.029842,,,2.067109,,0.235573,,0.228164,1.584556,
1990-09-07,,0.157333,,,,0.396535,3.125,4.468264,1.395426,,2.061892,,,2.087626,,0.232109,,0.23392,1.629066,
1990-09-10,,0.15463,,,,0.399806,3.0,4.308683,1.384815,,2.051208,,,2.067109,,0.232109,,0.233509,1.710481,
1990-09-11,,0.147061,,,,0.407164,3.0,4.268789,1.374203,,2.029842,,,2.087626,,0.228645,,0.23392,1.681158,
1990-09-12,,0.147061,,,,0.405529,2.9375,4.228891,1.35298,,2.035183,,,2.108144,,0.221716,,0.238442,1.671385,
1990-09-13,,0.145979,,,,0.3949,2.9375,4.228891,1.294616,,2.035183,,,2.082498,,0.214787,,0.234742,1.632288,
1990-09-14,,0.147061,,,,0.389177,2.875,4.208945,1.257476,,2.051208,,,2.108144,,0.204394,,0.233509,1.583417,
1990-09-17,,0.145979,,,,0.385906,2.875,4.248839,1.241558,,2.061892,,,2.118402,,0.207859,,0.238031,1.524772,
1990-09-18,,0.144357,,,,0.383454,2.8125,4.308683,1.1885,,2.083259,,,2.103015,,0.207859,,0.239264,1.524772,
1990-09-19,,0.140573,,,,0.367102,2.875,4.268789,1.156665,,2.083259,,,2.103015,,0.207859,,0.235975,1.456353,
1990-09-20,,0.136788,,,,0.400765,2.8125,4.169052,1.103607,,2.061892,,,2.097885,,0.194001,,0.232687,1.387933,
1990-09-21,,0.136247,,,,0.406218,2.75,4.208945,1.119525,,2.115308,,,2.103015,,0.187073,,0.233097,1.329288,
1990-09-24,,0.130841,,,,0.396221,2.625,4.129155,1.077078,,2.115308,,,2.07224,,0.166287,,0.23022,1.182676,
1990-09-25,,0.129759,,,,0.4044,2.625,4.208945,1.077078,,2.1527,,,2.07224,,0.183609,,0.232687,1.231547,
1990-09-26,,0.128678,,,,0.399856,2.6875,4.228891,0.986879,,2.163383,,,2.046592,,0.197466,,0.229397,1.172902,
1990-09-27,,0.12219,,,,0.37532,2.625,4.208945,0.854234,,2.179409,,,2.041462,,0.180144,,0.22652,1.104483,
1990-09-28,,0.125434,,,,0.396221,2.5625,4.348578,0.907293,,2.238168,,,2.010688,,0.173216,,0.232275,1.211998,
1990-10-01,,0.131922,,,,0.408944,2.6875,4.607895,0.92321,,2.366368,,,2.036334,,0.173216,,0.241731,1.211998,
1990-10-02,,0.128137,,,,0.405309,2.6875,4.707637,0.928516,,2.37171,,,2.031204,,0.173216,,0.24132,1.211998,
1990-10-03,,0.116783,,,,0.396221,2.5,4.428368,0.891375,,2.411509,,,2.036334,,0.162823,,0.240086,1.153353,
1990-10-04,,0.121109,,,,0.395313,2.4375,4.388474,0.886069,,2.405887,,,2.067109,,0.159358,,0.243786,1.182676,
1990-10-05,,0.121109,,,,0.394404,2.5,4.268789,0.880764,,2.400265,,,2.046592,,0.155894,,0.244197,1.231547,
1990-10-08,,0.125975,,,,0.396221,2.3125,4.288735,0.880764,,2.433993,,,2.067109,,0.15243,,0.247075,1.221773,
1990-10-09,,0.121109,,,,0.384407,2.0,4.169052,0.854234,,2.383401,,,2.041462,,0.145501,,0.242553,1.202224,
1990-10-10,,0.114621,,,,0.378046,1.9375,4.009468,0.827706,,2.327188,,,2.000428,,0.148965,,0.240497,1.172902,
1990-10-11,,0.120027,,,,0.372594,2.125,4.049363,0.79587,,2.349674,,,1.974782,,0.15243,,0.235564,1.036063,
1990-10-12,,0.12219,,,,0.385316,2.0,4.149102,0.817093,,2.41713,,,1.99017,,0.159358,,0.233097,0.987192,
1990-10-15,,0.120027,,,,0.395313,2.0625,4.129155,0.901986,,2.490205,,,2.020946,,0.166287,,0.240497,1.006741,
1990-10-16,,0.108133,,,,0.374411,2.0,4.069312,0.896681,,2.439614,,,1.995299,,0.162823,,0.23762,1.006741,
1990-10-17,,0.114621,,,,0.38259,1.875,3.98952,0.864846,,2.411509,,,1.99017,,0.15243,,0.243786,0.977418,
1990-10-18,,0.123271,,,,0.396221,1.9375,4.208945,0.827706,,2.400265,,,1.99017,,0.15243,,0.253242,0.977418,
1990-10-19,,0.135707,,,,0.403491,2.0,4.428368,0.811788,,2.400265,,,2.046592,,0.155894,,0.253653,0.996967,
1990-10-22,,0.134625,,,,0.390769,2.0,4.627845,0.827706,,2.383401,,,2.036334,,0.15243,,0.259819,0.996967,
1990-10-23,,0.134085,,,,0.391677,2.0,4.587947,0.801176,,2.383401,,,1.99017,,0.155894,,0.254475,0.987192,
1990-10-24,,0.131922,,,,0.377137,2.0,4.50816,0.811788,,2.405887,,,1.99017,,0.15243,,0.256531,0.95787,
